label,Mean,Std Deviation,Skewness,Kurtosis,Spectral Bandwidth,Spectral Flatness,Spectral Rolloff,Spectral Contrast,Zero Crossing Rate,Peak Amplitude,Spectral Centroid,STFT_Mean_1,STFT_Mean_2,STFT_Mean_3,STFT_Mean_4,STFT_Mean_5,STFT_Std_1,STFT_Std_2,STFT_Std_3,STFT_Std_4,STFT_Std_5,MFCC_Mean_1,MFCC_Mean_2,MFCC_Mean_3,MFCC_Mean_4,MFCC_Mean_5,MFCC_Std_1,MFCC_Std_2,MFCC_Std_3,MFCC_Std_4,MFCC_Std_5
reggae,2.3223155,60.518208,-1.519051656,5.752434356,2314.081015,0.003970447,4492.270825,21.52799903,0.068186418,54.04039,1923.121615,5.5832863,2.8914149,1.0444309,2.9590087,9.251639,20.387184,27.695406,29.599897,23.338013,14.113827,15.857745,15.899035,11.683287,12.388482,13.858004,12.862627,14.966064,12.612034,10.69451,9.260806
reggae,6.651017,44.267788,-0.588017537,4.814695082,2303.06966,0.006461124,4853.047736,21.74589473,0.079247707,78.330414,2118.551041,8.760978,4.399905,1.2537794,5.7754893,21.430725,47.278553,55.487534,40.944733,24.465517,17.578499,11.0480995,12.715085,15.114339,14.758032,12.574465,8.909764,10.418541,12.643796,9.657636,7.28367
reggae,1.2942269,60.98901,-1.452486772,6.186840484,1973.123194,0.005081788,3779.060495,21.66097351,0.077952043,62.517807,1803.953811,4.4358635,2.2554603,1.6118734,11.382991,33.67086,41.287865,24.436495,12.117758,17.89218,21.420547,17.122461,14.542395,11.874125,9.918309,6.6460624,5.5321155,6.4672494,8.770992,7.2814827,4.5625153
reggae,0.50464773,63.67869,-1.794852035,6.78948137,2124.622527,0.007369919,4220.649369,20.08611723,0.077404474,46.86566,1907.605694,6.267237,3.2026544,1.6987537,5.1181703,10.569703,17.428822,22.977568,23.983112,18.0508,14.070199,16.022259,11.653246,6.427274,7.7074604,8.96367,10.088488,9.524959,6.772676,5.3831673,5.2154684
reggae,3.0385914,68.61074,-2.448452959,10.19847284,2068.163204,0.004464402,3840.337696,22.07069994,0.071282265,60.49889,1754.019829,3.7375247,1.9875181,1.511979,6.525021,20.703848,28.17216,21.212439,16.813158,18.945408,20.081432,25.638453,26.666447,17.799543,11.820045,10.687117,12.353688,14.53477,11.138287,7.410268,7.3730726
reggae,2.0447187,66.241196,-1.959417661,7.474861451,2045.992578,0.003117193,3595.620253,22.11736009,0.056755803,68.33691,1637.688338,6.7237225,3.3725936,0.97144896,3.6384683,11.026614,22.848269,35.89386,43.936836,34.408276,22.18948,14.097087,9.918385,8.997726,8.497257,8.698298,5.896283,4.4945984,4.996498,6.6543136,6.310342
reggae,4.3627877,45.462822,0.058105233,2.817536455,2120.295215,0.007424033,4323.369243,20.20730545,0.092824418,62.395393,2006.849364,7.4312773,7.9038906,5.917525,4.9736557,7.4354978,13.401528,26.301031,31.859163,25.052385,19.550653,11.309052,8.868858,12.216994,15.180922,15.553585,12.718828,13.584041,15.507176,21.475513,17.67969
reggae,5.9464073,46.175255,-0.696422556,4.020970517,2227.235017,0.004977497,4553.198299,21.17637654,0.072300367,82.34545,2059.024775,4.3979864,3.3351758,9.652598,20.449577,38.10743,53.922394,52.76751,42.10723,29.519825,19.954002,15.681589,10.30106,7.9316654,7.765412,6.98593,7.168801,7.260857,7.456353,6.9266815,8.545418
reggae,1.130903,59.5895,-2.118054339,7.036910493,2336.477972,0.012580156,5050.20228,21.06224737,0.120247471,45.302845,2354.886544,5.7509294,3.092078,1.4957103,3.6896315,13.892244,22.88619,21.827547,20.066004,15.62873,17.160425,19.70848,12.805826,7.4899592,9.5645685,14.478316,12.317878,7.2022963,5.349349,5.4832373,6.545884
reggae,-0.44492382,64.211784,-1.716541674,6.866519482,2019.300256,0.004313457,3854.851374,22.12598306,0.072149691,56.293674,1811.410394,4.1054816,2.0839467,0.7721164,2.9235563,7.0222797,15.871665,22.14861,18.591688,15.429276,12.825008,15.894322,19.849388,15.745716,9.428296,7.176273,7.1189427,6.917816,6.4150558,6.4296165,5.632423
reggae,0.38340074,67.17724,-2.155920169,8.982042886,1899.221919,0.004241379,3582.580425,22.21944383,0.073747085,57.794815,1708.970533,3.7929792,1.916954,0.7334426,1.8914596,5.627037,14.781321,23.78396,25.370115,24.611105,23.216248,18.266918,12.601535,10.181513,8.287139,6.9913235,7.056883,6.1229486,5.313561,7.1560183,6.3960752
reggae,1.7458918,64.67208,-2.190431226,8.397594799,2054.397808,0.004569077,4007.290798,22.04544354,0.074543893,61.9996,1840.862856,3.999588,2.0109508,1.1287524,5.545117,14.229322,25.593216,28.47815,26.912468,32.016335,24.276205,14.433231,14.384746,11.713027,7.3219333,5.7062535,6.9904766,7.121888,8.13914,6.5223565,3.742937
reggae,-1.1297568,64.05247,-2.385538088,9.127134779,2318.027986,0.008036359,4678.858611,21.19168387,0.087349097,57.026596,2086.391663,5.443516,2.9381118,0.91118807,2.36891,6.285355,10.643509,16.347572,26.89154,34.345818,25.873768,20.10811,19.048933,15.742102,9.3358345,5.1723995,5.3917723,6.1156473,5.179529,4.488698,4.6310115
reggae,-1.7454662,85.16111,-2.678095767,8.900261488,1906.999173,0.007135031,3497.346911,20.91179047,0.067807651,30.62549,1640.710647,0.061031297,0.11049053,0.6253005,3.0584972,7.810515,12.141254,13.110045,12.011079,13.860528,19.129934,19.507011,10.749166,8.4776535,10.286589,11.422787,9.752161,5.0486097,3.7528758,4.361231,6.7147856
reggae,2.0468829,71.24803,-2.243374497,7.530271326,2127.104658,0.003221257,3735.860859,20.90578022,0.043657555,44.036808,1585.361927,0.08199926,0.15679832,1.0000478,4.3542356,7.1431293,18.442795,27.875708,24.291746,24.446514,17.15592,12.945882,21.140144,24.618929,11.460602,6.687043,10.976972,15.560798,15.754522,12.952665,5.238938
reggae,0.7389981,80.180984,-2.676188894,8.932982511,2188.116333,0.007381256,4069.000995,20.76511082,0.070471106,32.46181,1814.133936,0.06123351,0.11957268,0.7567379,3.4931736,7.939439,13.409512,18.393433,18.38314,16.477417,17.210215,16.81227,10.234646,10.888115,16.35335,15.772077,9.922592,4.8492126,3.127982,3.7415066,7.039787
reggae,1.4147674,77.57228,-2.686285219,9.360066406,2022.437672,0.004250241,3541.995416,21.91038266,0.058658325,36.484528,1579.851113,0.07983522,0.16261248,1.1327686,4.9936314,9.456376,17.111097,22.634932,20.829021,21.447329,20.838062,17.895508,14.202393,17.242443,14.558725,10.502369,6.922752,3.9926052,4.063119,7.983933,7.680748
reggae,-2.7180588,81.10532,-2.169697586,6.742926959,1850.533168,0.003816298,3319.177558,20.45426917,0.06583149,24.716436,1510.792459,0.051584184,0.10456895,0.6840288,3.12334,5.8219585,9.82022,13.09064,14.315746,14.136735,12.234214,13.162878,10.238901,6.6436944,8.353732,10.365618,7.4097166,6.3131046,4.949582,3.6179242,3.598879
reggae,-2.0077524,82.564255,-2.438876939,7.591929195,2062.834066,0.005075827,3560.664187,21.04482547,0.05911413,30.576452,1615.830595,0.05413596,0.09490497,0.5244027,2.480772,5.2681336,10.369273,16.400267,18.807411,16.244104,13.262117,14.276244,12.654215,10.245437,11.4325,14.880485,10.563366,5.591693,4.365114,4.165721,3.415436
reggae,0.43482956,81.36854,-2.152846953,6.904145628,1746.652267,0.002990191,2827.552714,21.22668636,0.044601263,34.087788,1291.499069,0.07538649,0.14682923,0.99545896,4.3855267,8.258809,13.742415,18.450415,20.354494,21.191336,18.376354,15.074004,10.480557,11.750957,12.613794,13.133387,9.718302,5.425388,4.3687415,5.9031777,6.9111357
reggae,-2.298251,75.92599,-2.282313825,7.533143,2030.550043,0.007015466,3786.121653,20.44694723,0.061282507,28.355572,1699.325121,0.06717985,0.113606535,0.7109642,3.2464843,5.85005,9.861106,16.77358,19.97562,15.991,11.307945,9.840747,8.571571,9.067267,12.524563,15.045167,7.9355807,3.9814332,4.5631113,6.0080366,5.051413
reggae,-2.023176,76.82224,-2.620733526,8.018179897,2166.398565,0.005270362,4119.003657,22.18567554,0.05920514,36.478985,1811.157903,0.07572987,0.14214513,0.8346357,4.043041,8.602252,15.776816,21.886723,18.598955,21.41036,19.984335,11.0931425,8.489862,11.530366,12.755027,7.9088755,2.3901417,2.3528683,6.5276804,6.9768186,3.3121166
reggae,-0.102316506,81.48743,-2.931625607,10.37202032,2068.224726,0.006024459,3838.089449,20.19933399,0.063257535,34.998955,1709.737126,0.08558217,0.16905922,1.1359997,4.9551015,9.854635,18.637938,22.562588,21.188776,20.034533,18.120953,22.373034,16.88197,11.005041,10.497037,10.681736,9.580837,6.84795,3.449948,3.9521787,3.8547685
reggae,-5.930608,79.96405,-2.537590999,8.812262977,2000.571864,0.004507918,3693.693751,22.52488355,0.065522586,37.909218,1701.01783,0.03808064,0.05900091,0.28341824,1.2867339,2.8899739,5.095613,8.492011,17.282173,23.772017,22.160023,14.688744,6.1548114,3.4638014,4.0770025,3.7033415,4.8555193,4.8339243,4.244323,4.8753333,4.241213
reggae,0.8828974,97.810196,-2.901846218,8.975224883,2137.547304,0.001765215,2648.317526,21.70815916,0.025934796,49.316784,1312.500945,0.23338267,0.4207555,0.99058294,5.6432886,16.88358,29.023396,34.8014,28.25555,24.254797,23.976494,15.3813715,11.261546,12.972102,12.560418,6.876361,4.201,4.65628,5.6129236,4.2823596,2.824895
reggae,-23.095512,92.96062,-2.866647913,10.57253289,1850.502364,0.006627523,3839.030382,21.33639503,0.101047407,15.383174,2032.508028,0.21615551,0.20367096,0.104911774,0.07968481,0.10691176,0.13829786,0.15409221,0.14962454,0.19409105,0.2843352,0.4728918,1.0243938,1.3130214,1.8823776,3.2831283,4.164345,5.0562644,6.2251606,4.351694,1.8566804
reggae,2.7151158,63.575897,-2.229846348,8.041491367,2205.096558,0.008780967,4120.219375,19.72778934,0.059005749,57.200417,1930.404809,0.30864158,0.40124747,1.1127064,3.3868876,11.494157,27.314457,29.651,25.69404,24.064028,14.063491,15.70766,17.601995,10.674763,8.690395,7.390669,5.8464103,6.444434,5.0458894,3.75468,4.9399395
reggae,-3.006397,59.084564,-2.382374839,7.834940968,2521.638403,0.03385777,5047.412789,18.30061434,0.105634531,31.585838,2479.991064,2.0749352,1.0613444,0.37564847,1.5627936,7.148215,17.053026,20.596657,12.702248,5.3342495,4.509713,4.9136615,4.5871015,4.9521475,4.7055907,3.5966566,3.2527232,4.128286,6.4014874,6.271112,3.9664023
reggae,-1.0719163,65.87904,-0.792724923,4.349893441,1644.210391,0.003389907,2775.18523,19.47472741,0.076012891,44.993904,1484.779913,0.27450228,0.38016513,0.6626303,0.97736377,2.228532,9.1525755,14.801399,21.296118,26.206964,14.826754,5.5469956,9.677259,13.587776,8.680389,3.3627717,6.050332,8.420978,5.294242,3.0093906,3.3326056
reggae,5.7299256,44.18796,-1.682205349,7.764382463,2821.223057,0.038955666,5584.57711,17.55210412,0.087572279,57.384922,2455.426131,0.5060025,0.74224794,2.5976338,9.517489,16.094706,23.94229,32.778233,33.789684,27.230783,20.401909,22.336617,21.233776,18.325478,20.992464,27.86547,20.509684,12.772521,13.557419,15.119639,11.113008
reggae,0.17309125,45.29218,-3.278338896,15.78546232,3111.955776,0.12413857,7925.459449,17.62784637,0.22377367,30.458242,4281.984674,1.0733795,1.4624451,1.1296853,2.3864577,6.8924046,14.279734,18.82081,17.291008,12.320077,6.703261,6.345617,8.42024,7.178301,6.7272997,7.32644,6.9192195,7.1334867,5.033062,2.8178391,2.802731
reggae,-1.2980678,57.290657,-2.20489644,7.220751959,2592.720154,0.023753243,5227.597237,18.90900782,0.080964055,43.059666,2322.215485,0.17436077,0.22222461,0.31284595,0.90352577,3.0184596,7.577354,8.664173,6.7985616,10.460062,10.2967205,9.580459,21.769049,22.20124,8.74159,3.685335,3.0782099,4.762114,8.190533,7.09425,5.7269354
reggae,-3.4615715,51.922817,-1.891692764,7.050131663,2310.100248,0.026824629,4759.937033,19.19977935,0.114943219,43.199955,2478.04906,0.25551042,0.45350245,0.9291585,2.4966176,5.9993334,9.036972,10.633819,9.55341,8.173977,9.312498,6.7650685,3.784525,4.798594,6.3019395,6.19324,6.009221,7.8283205,8.112982,9.308847,6.559682
reggae,3.7395961,47.878506,-2.155568917,8.73561485,2550.365237,0.030756531,5608.450155,19.49275394,0.11116763,48.92651,2673.223822,0.49428153,0.81697613,1.2386912,5.8257484,17.884356,23.542849,14.9315,10.308104,20.90279,26.582006,20.641827,15.910354,9.955801,10.341192,12.329218,6.752994,6.031213,6.874745,8.22508,8.739257
reggae,1.5848806,48.73985,-1.659135378,8.083687612,2803.873243,0.021236222,5450.573306,18.74207078,0.080689515,52.31819,2322.240524,0.24916694,0.36372763,0.7608696,1.3880864,3.3693671,5.283836,9.740347,14.665242,11.068867,10.588398,12.69405,14.760917,23.195406,24.518429,25.33622,18.03952,11.962132,13.62324,16.946383,17.916584
reggae,1.5936271,44.262398,-2.038699302,9.92160756,2690.286444,0.090279944,5869.496527,18.05196701,0.127036582,53.516838,2955.030353,0.45718688,0.56911576,1.6327107,9.138685,20.71135,33.197803,32.15224,24.368513,19.9569,12.54797,9.525103,13.526927,11.64484,6.5348015,7.198184,7.9502053,7.3639565,8.404277,5.7530813,3.2182224
reggae,-0.3575092,53.872585,-3.140301851,11.75605265,2876.99616,0.13171892,7674.580146,15.01097274,0.274630825,46.10128,4274.292787,2.4278429,2.8086662,3.0472143,6.156116,17.52515,30.533854,25.682098,14.371733,12.388068,11.502067,8.803733,7.4398046,8.743028,9.541758,9.749799,8.835373,8.188223,7.8379736,6.2349586,5.6080356
reggae,7.1164255,38.56594,-1.718296949,7.958025419,3253.147716,0.060973447,7286.299689,16.24929981,0.134067001,79.434296,3289.103401,8.573426,7.937027,8.994019,22.788958,45.778694,40.65295,29.323004,34.589817,44.239826,35.97898,17.879007,16.431,20.294382,21.369795,14.837413,15.323498,16.859549,15.052828,10.594056,8.8862915
reggae,-4.121209,81.90493,-2.625388582,8.562967717,2297.795833,0.026612151,4159.81349,17.69801294,0.089753495,29.524414,2004.658416,0.22038181,0.6420841,1.7551852,3.4957774,7.5873322,13.758353,18.150982,17.783062,12.179956,7.628444,6.108336,5.5438995,5.271077,5.740578,5.101251,5.058366,4.418637,2.8787947,2.5954049,2.5835917
reggae,0.07640089,63.31072,-2.537775828,9.240132353,2726.207051,0.035017,5477.693817,18.95265129,0.101577228,45.38572,2542.483269,8.682579,4.5209327,2.4211586,4.1974993,9.459777,16.307419,20.04604,26.050844,22.913782,13.949377,12.757973,8.069598,3.6522021,4.7223167,5.9205675,7.6640043,5.760771,2.9235072,2.5927086,3.645288
reggae,3.5296042,50.110764,-2.09747517,10.0389169,2839.841817,0.033609025,5595.360365,17.1448894,0.082196276,46.70718,2525.546956,1.6781192,1.0422685,0.99979365,2.2015417,14.664384,29.860167,24.94115,17.18346,13.827434,10.988381,13.149948,16.311052,14.478319,12.114479,10.69872,10.867645,9.385691,8.908437,9.759359,8.049688
reggae,0.10996746,59.580612,-2.190959717,9.01302127,2460.470767,0.02780266,4658.516146,17.84033901,0.083156978,45.1844,2173.873463,8.28336,4.199942,0.72064507,1.5765656,4.107285,14.136474,24.047695,21.795107,16.781128,11.234954,7.4209723,7.33363,7.757426,6.0433326,7.7538905,8.344935,6.4088354,5.4947224,5.456277,4.088137
reggae,0.24539344,63.753925,-2.323301146,9.806069653,2576.932482,0.024290109,4773.884487,18.67639905,0.078842883,45.022316,2169.655946,8.672624,4.3741198,0.678381,2.4380078,7.6983666,12.777726,18.901718,20.594791,16.706646,15.483094,13.201275,10.510693,10.957588,14.537928,13.698254,8.899811,6.7187967,6.775741,7.6638,5.895995
reggae,-2.3311,60.068726,-2.563405955,10.08935801,2827.597161,0.032674465,5698.113546,17.86598658,0.111954243,35.209698,2631.118783,2.2587206,1.1945245,0.9846306,2.341295,5.11764,11.496558,15.267412,16.206377,15.7952795,10.69735,6.5690827,6.6245236,6.1662464,4.257257,4.0171237,5.08801,5.895106,6.8957133,6.1939936,5.1780834
reggae,1.0375371,41.37839,-1.445125398,8.404557946,2716.552297,0.050218567,5699.204362,17.87125819,0.117361967,45.360657,2671.481384,2.5083091,1.3463316,0.5746654,1.7758709,6.3981156,16.46379,20.330505,17.105223,14.044431,9.922998,9.102902,10.930674,8.989238,7.3095756,9.154197,8.50125,7.644344,7.194333,6.423189,6.7758784
reggae,-15.972159,89.62101,-2.859100524,8.68040731,2300.637993,0.01710241,4791.645632,21.52406882,0.118502045,11.005894,2395.510214,2.5846403,1.29379,0.06110785,0.061157104,0.07868872,0.09975191,0.16342399,0.4900882,0.7923586,0.8454703,0.890818,1.0267962,1.4261112,1.9333897,1.9135659,1.5297831,1.181865,1.0125259,2.2618911,2.1052186
reggae,2.6606388,35.510365,-1.429577681,8.373477028,2918.349404,0.049330987,6474.557885,19.34215503,0.133542845,73.45175,3123.715746,0.33366692,0.37750283,0.6664592,2.9474504,10.568917,17.285494,22.622808,23.876324,27.481989,30.704212,25.453934,16.184587,17.988352,21.36916,21.446602,17.951914,13.225976,10.362972,8.582081,9.840417
reggae,-2.9474185,83.50274,-3.048033048,10.07623751,2595.22572,0.026533103,4785.22564,17.75129068,0.060844073,28.605263,2112.968319,5.363085,2.693623,0.753938,3.7404916,11.545292,17.011862,13.745272,8.451982,13.420369,14.497835,7.3468657,5.0581827,3.8484225,2.6449518,1.9950027,2.047762,2.509315,3.612641,2.7750616,1.3006635
reggae,-1.3605605,61.56954,-1.702458126,6.847801634,2115.394633,0.01614157,3940.284733,18.47813004,0.083335222,46.12002,1910.883817,4.212921,2.303118,3.0107448,5.1353216,10.855024,18.526165,26.625664,27.456131,14.879873,6.041247,4.6299496,3.6376584,3.8538902,4.8896008,4.7293243,3.9382477,4.025844,3.961522,4.060425,3.729232
reggae,6.7047462,34.173603,-1.82073893,8.60847911,3136.176152,0.033044547,6975.225674,20.14317331,0.100864254,145.29868,3094.449468,0.416977,0.6299109,1.441572,4.021164,21.127264,53.257763,62.355465,67.41431,65.43693,37.181293,24.981798,21.743303,16.184439,11.69701,9.788799,12.911229,11.2678995,7.497034,8.2519455,10.657611
reggae,8.47899,44.520008,-0.735385146,7.852500491,2264.795101,0.025811844,4365.952692,18.11929267,0.082821261,136.97305,2081.187059,13.112223,16.09109,7.156705,6.44238,20.8624,47.78028,48.88102,47.80385,72.242,56.53815,35.70566,34.974117,24.86625,13.628216,6.980387,11.468121,23.551632,21.406828,11.2595825,8.263146
reggae,3.3862772,58.82495,-1.12258679,5.09059539,1886.519012,0.008880841,3258.641445,19.83009012,0.067088258,51.77384,1629.296002,0.33180603,0.46998096,1.6395327,5.907315,16.820484,22.99541,22.58253,26.538477,25.216469,24.105108,19.108168,9.577781,5.9626412,10.230013,14.85181,16.195713,9.695358,6.2246757,7.5771766,6.5495358
reggae,4.380921,53.279934,-0.995889776,5.279333152,2362.32776,0.009819119,3519.604549,17.90716371,0.060468327,62.75635,1728.938057,3.4700234,4.1468325,1.9977807,4.9141636,15.025407,24.866117,31.028698,33.72616,28.747553,23.3259,15.249535,7.804298,7.421307,10.986359,11.800032,8.800981,9.93684,8.831046,8.54987,9.543809
reggae,-0.053017892,65.968605,-2.696186171,9.753277353,2311.353171,0.020008527,4381.024269,19.85911382,0.0778312,43.281353,2104.695062,1.0840304,0.6048247,0.7025167,3.6868086,12.283871,18.21582,21.047386,21.449654,14.728928,9.340786,6.718446,5.9201155,6.340722,6.197397,5.0424905,3.8928077,2.7720785,2.561549,2.7588902,2.0353072
reggae,3.094,53.697014,-2.185706689,8.81983008,2682.994805,0.020442458,5286.859343,19.22336441,0.080374568,57.36811,2460.587077,0.52507704,0.46336862,1.4311566,4.309528,11.448505,24.139416,25.918446,24.709583,24.549768,14.666798,14.946451,15.466063,8.644862,6.8519907,5.7254887,4.9853306,6.0165305,4.4321094,2.8923407,3.7131531
reggae,0.10258939,50.494377,-2.431531384,10.15607575,2533.888402,0.015294627,5005.570428,19.81075604,0.060985686,81.30799,2288.627178,0.25204498,0.28187534,0.58601135,1.8997407,4.5734425,8.984725,25.868635,34.942352,27.851562,33.25431,30.882046,23.271042,12.153166,10.716777,12.31594,7.8295345,5.2055645,5.3634357,6.060053,5.0655227
reggae,2.7071571,54.3816,-3.075070199,13.78513305,2852.713405,0.05049794,6393.121409,19.5760067,0.121589206,68.6868,3109.732765,0.19048905,0.4711842,1.5111042,3.7818449,8.713688,20.526266,35.703373,33.666885,28.881834,28.541368,19.902138,17.082827,19.00136,12.895862,6.851734,4.3718047,4.771822,4.6634645,5.7569747,7.819666
reggae,-1.4445003,42.986076,-2.304331703,14.79865217,2973.746995,0.06558507,6574.887956,17.97787821,0.136155697,55.59369,3089.748473,0.13459566,0.24078725,0.97771883,3.5228217,10.4583435,19.449894,22.020834,23.67323,18.410921,8.525198,7.598502,7.205452,5.2793884,6.574413,7.648606,8.810762,8.59625,9.311195,9.725407,7.889952
reggae,8.42579,43.31682,-1.326916302,5.480349456,2667.442598,0.012262878,5073.05945,17.97455263,0.051031622,93.68003,2152.901928,0.5652161,0.99145555,5.556985,24.145739,49.111443,65.574844,60.094734,35.88455,25.561077,29.459656,22.245728,24.299736,22.184023,13.682838,10.275887,7.40968,6.4998646,6.045537,6.779155,8.213272
reggae,8.420363,43.331696,-1.322135804,5.469606799,2665.474789,0.012227365,5063.99985,17.95413204,0.050993481,93.62852,2148.494429,0.5871439,1.0061891,5.569613,24.184788,49.092175,65.52152,60.120026,35.94188,25.603197,29.443777,22.180046,24.280891,22.209492,13.700308,10.27321,7.398155,6.4903584,6.0239053,6.7719827,8.212689
reggae,2.7824984,37.81127,-0.297504679,5.707193366,2324.114186,0.030972881,4847.385486,18.13499316,0.13501222,65.18015,2481.519452,0.597708,0.7691692,2.324658,5.853581,12.66866,18.39614,15.504749,14.857093,18.22565,13.942056,8.353516,9.69619,11.386125,8.4763155,5.817707,5.202226,6.5482783,6.1327677,6.0180645,5.2555075
reggae,4.9726577,49.521065,-2.303320476,12.21016481,2559.838604,0.037355486,5054.457294,18.05828638,0.088238426,96.67881,2456.370109,1.8230495,3.784298,6.086244,20.54556,67.20406,71.76299,31.602669,14.77722,12.452922,16.624117,16.085308,12.5397,9.985924,10.281189,10.324293,8.473314,7.4934955,8.49632,10.5387335,12.368685
reggae,3.6241405,56.68531,-1.545945153,5.714603675,2174.203535,0.009671513,3821.785501,17.38573666,0.060888256,51.143192,1778.172234,0.79973793,0.91369504,1.9360716,4.022068,11.381834,18.603672,22.433458,21.484314,18.485338,21.622171,20.233833,13.175346,9.311667,12.627441,12.982402,11.245272,9.248625,8.408392,9.658829,8.666809
reggae,2.0753775,63.30284,-2.590840626,10.41254574,2334.84778,0.022695037,4680.049349,18.98599933,0.093749245,40.0895,2316.909628,4.6955366,2.3633816,1.072052,5.140828,13.904853,18.982618,21.30072,18.818745,13.608215,9.554434,6.409021,6.345421,8.953764,11.669052,10.207674,6.976202,6.338166,10.592266,14.357502,9.756572
reggae,-4.7260704,54.746704,-2.223768895,6.975194421,2214.171326,0.056992732,5293.021203,16.82162369,0.186367097,30.171974,3002.648194,0.1459391,0.16972235,0.27304536,0.6802197,2.0130908,4.7091384,9.898676,17.067808,14.690089,7.751617,5.784333,4.8515997,4.040003,3.3993936,3.1043491,3.1139312,3.516125,3.386491,2.882957,2.8900688
reggae,6.126078,44.260036,-2.441965404,10.86774692,2644.414291,0.04371713,5260.713072,17.45367647,0.09429757,90.809166,2539.081379,1.9309684,2.1562986,9.209673,15.841378,32.685345,68.41446,69.30761,35.77186,18.000946,16.187422,18.863775,22.597973,19.397217,11.88822,6.709485,6.344022,6.8820963,7.2908072,6.9196696,5.436436
reggae,5.213944,47.444485,-2.508271198,10.48415991,2629.631144,0.044269066,5313.696742,17.74813996,0.099381661,82.9287,2566.857509,1.4469572,1.6159617,8.172589,14.221112,29.798086,62.922436,63.96373,33.171223,16.33938,14.493377,16.811615,20.602571,17.716906,10.562343,5.9106917,5.4849057,5.993344,6.62163,6.299376,4.863681
reggae,5.213944,47.444485,-2.508271198,10.48415991,2629.631144,0.044269066,5313.696742,17.74813996,0.099381661,82.9287,2566.857509,1.4469572,1.6159617,8.172589,14.221112,29.798086,62.922436,63.96373,33.171223,16.33938,14.493377,16.811615,20.602571,17.716906,10.562343,5.9106917,5.4849057,5.993344,6.62163,6.299376,4.863681
reggae,-7.5120206,93.63333,-2.24241057,7.333698095,1737.189471,0.002734882,2563.32549,21.08980278,0.071181437,22.109962,1366.684988,3.4521303,1.7308593,0.17729293,0.48815128,3.4841447,8.969532,7.631637,3.6278522,3.7537832,4.0758114,7.146362,6.9932647,3.8934965,2.1412597,1.8722469,4.0872145,5.6788483,3.5641913,1.6694717,1.7651231
reggae,1.1770002,58.21701,-1.495601029,6.726368614,2121.454394,0.010587085,3820.544802,18.66637223,0.075974372,42.591095,1788.5211,3.9596875,2.0497253,0.921026,3.4022217,7.6435766,8.779128,7.965651,8.634524,11.752827,16.07534,15.49497,11.97635,13.306209,12.126503,8.163645,7.1157217,8.482054,8.313238,8.666963,11.607663
reggae,-1.872803,69.22109,-1.793976323,7.022539003,1649.801798,0.004362877,3439.675231,19.15227292,0.099363157,50.34309,1797.243497,0.3650329,0.3346246,0.42513356,0.6929827,1.4947263,4.531602,9.720408,18.784039,25.643135,21.698149,11.661298,7.1136694,7.071827,5.8396115,6.1748433,7.674418,7.5044518,6.399544,7.745856,6.5915756
reggae,7.8488693,42.05792,0.091994632,12.01193451,2844.766566,0.4180269,7625.901451,13.49306469,0.260147791,39.705254,4435.732059,5.2226644,4.601707,3.602032,9.0455675,18.383223,16.444906,12.031437,11.297806,11.845146,13.635482,13.031563,15.3038025,9.074838,7.0275803,9.692586,17.503168,15.980099,12.94218,13.642997,8.930453
reggae,-1.4436754,44.55296,-2.421892799,10.33644811,3065.0235,0.05985837,6910.209723,19.52854228,0.121832403,103.045204,3296.462833,0.59359556,1.4591942,3.1243236,11.5006075,36.82303,63.26157,53.814754,32.5321,17.15925,9.254235,7.6402993,6.7297072,7.1779504,5.5242825,4.8719916,4.5174265,3.5900247,4.5961914,5.1622763,6.4803433
reggae,-2.199384,31.05187,-1.936479762,8.829875063,3361.806627,0.10347391,8249.673214,18.53930193,0.189187648,41.94455,3880.960743,0.16819526,0.2055827,0.29857937,1.1670611,4.8111196,9.430388,12.552254,13.943745,12.048025,11.869095,10.445686,7.2301016,8.158651,9.688266,7.118278,5.603683,6.6156754,5.9573917,4.306656,5.269524
reggae,2.3499966,76.70852,-1.371195789,6.841434788,1401.628093,0.001951568,2055.896308,18.07661798,0.038035334,67.591095,1052.543425,21.253147,27.857897,12.333815,5.621735,5.6591454,6.514453,11.883971,18.622824,23.526985,29.60549,22.647032,10.2761,14.467917,21.146185,20.4522,13.367063,10.300823,10.707917,15.730487,18.897516
reggae,2.7491565,48.600185,-2.426431264,9.774037617,2676.208095,0.046459008,5797.136304,18.48700511,0.130656963,68.198456,2868.345135,0.391692,0.9517016,3.2605047,10.062005,22.91079,32.577675,36.831505,31.100693,23.73557,23.227781,17.286432,9.47859,6.618253,8.563392,7.5812225,4.939745,5.1484337,5.667967,7.3083158,6.0476418
reggae,-2.5045478,56.547092,-1.76888981,6.068965101,2180.091135,0.022555405,4559.834789,18.14079377,0.123835753,26.8981,2314.083798,0.32600734,0.5231165,1.7107991,4.18679,7.8453536,9.898141,7.6326675,7.378355,9.089679,6.9422584,4.245218,4.9548593,5.8812284,4.5804677,3.2958934,2.8498418,3.4247017,3.0540407,2.8307855,2.3590822
